PatternID,Pattern,Length,Occurrences
5066,fghgfghgfghgfgig,16,3
5067,fghgfghgfgh,11,6
5068,fghgfghgfghg,12,6
5069,fghgfghgfghgf,13,6
5070,fghgfghgfghgfg,14,6
5071,fghgfghgfghgfgi,15,5
5072,fghgfghgfghgfgih,16,2
5073,fghgfghgfghgfgihg,17,2
5074,fghgfghgfghgfgihgg,18,2
5075,fghgfghgfgigfgigf,17,2
5076,fghgfghgfgigfgigfg,18,2
5077,fghgfghgfgigfg,14,3
5078,fghgfghgfgigfgi,15,3
5079,fghgfghgfgigfgig,16,3
5080,fghgfghgfgigf,13,4
5081,fghgfghgfgig,12,5
5082,fghgfgh,7,14
5083,fghgfghg,8,13
5084,fghgfghgf,9,13
5085,fghgfghgfg,10,13
5086,fghgfghgfgi,11,7
5087,fghgfghgfgih,12,2
5088,fghgfghgfgihg,13,2
5089,fghgfghgfgihgg,14,2
5090,fghgfgigfgigf,13,2
5091,fghgfgigfgigfg,14,2
5092,fghgfgigfgig,12,3
5093,fghgfgigfg,10,4
5094,fghgfgigfgi,11,4
5095,fghgfgigf,9,6
5096,fghgfgigfh,10,2
5097,fghgfgigfhi,11,2
5098,fghgfgigfhig,12,2
5099,fghgfgig,8,8
5100,fghgfgigg,9,2
5101,fghgfgiggg,10,2
5102,fghgfgigggi,11,2
5103,fghgfgigggig,12,2
5104,fghgfgigggigf,13,2
5105,fghgfgigggigfg,14,2
5106,fghgfg,6,24
5107,fghgfgi,7,10
5108,fghgfgih,8,2
5109,fghgfgihg,9,2
5110,fghgfgihgg,10,2
5111,fghg,4,29
5112,fghgf,5,28
5113,fgigff,6,2
5114,fgigfgh,7,3
5115,fgigfghg,8,3
5116,fgigfghgf,9,3
5117,fgigfghgfg,10,2
5118,fgigfgigfgh,11,2
5119,fgigfgigfghg,12,2
5120,fgigfgigfghgf,13,2
5121,fgigfgigfgigfgigfgig,20,2
5122,fgigfgigfgigfgigf,17,3
5123,fgigfgigfgigfgigfg,18,3
5124,fgigfgigfgigfgigfgi,19,3
5125,fgigfgigfgigfgig,16,4
5126,fgigfgigfgigfg,14,5
5127,fgigfgigfgigfgi,15,5
5128,fgigfgigfgigf,13,6
5129,fgigfgigfgig,12,8
5130,fgigfgigfgigg,13,2
5131,fgigfgigfgiggg,14,2
5132,fgigfgigfg,10,12
5133,fgigfgigfgi,11,10
5134,fgigfgigfgih,12,2
5135,fgigfgigfgihg,13,2
5136,fgigfgigfhi,11,3
5137,fgigfgigfhih,12,2
5138,fgigfgigf,9,17
5139,fgigfgigfh,10,4
5140,fgigfgigggig,12,2
5141,fgigfgigggigg,13,2
5142,fgigfgigggiggg,14,2
5143,fgigfgigggigggi,15,2
5144,fgigfgig,8,21
5145,fgigfgigg,9,4
5146,fgigfgiggg,10,4
5147,fgigfgigggi,11,3
5148,fgigfgihf,9,2
5149,fgigfgihfg,10,2
5150,fgigfgihfgi,11,2
5151,fgigfgihfgig,12,2
5152,fgigfgihgg,10,2
5153,fgigfg,6,29
5154,fgigfgi,7,26
5155,fgigfgih,8,5
5156,fgigfgihg,9,3
5157,fgigfhigf,9,3
5158,fgigfhigfh,10,2
5159,fgigfhigfhi,11,2
5160,fgigfhigfhig,12,2
5161,fgigfhigfhigf,13,2
5162,fgigfhig,8,4
5163,fgigfhi,7,6
5164,fgigfhih,8,2
5165,fgigf,5,38
5166,fgigfh,6,7
5167,fgigggh,7,3
5168,fgiggghg,8,3
5169,fgiggghgf,9,3
5170,fgiggghgfg,10,3
5171,fgiggghgfgh,11,2
5172,fgigggigf,9,2
5173,fgigggigfg,10,2
5174,fgigggig,8,4
5175,fgigggigg,9,2
5176,fgigggiggg,10,2
5177,fgigggigggi,11,2
5178,fgig,4,46
5179,fgigg,5,8
5180,fgiggg,6,8
5181,fgigggi,7,5
5182,fgihf,5,2
5183,fgihfg,6,2
5184,fgihfgi,7,2
5185,fgihfgig,8,2
5186,fgihggh,7,2
5187,fgihgghg,8,2
5188,fgihgghgf,9,2
5189,fgihgghgfg,10,2
5190,fgihgg,6,4
5191,fgihggi,7,2
5192,fgihggih,8,2
5193,fgihggihg,9,2
5194,fgih,4,7
5195,fgihg,5,5
5196,fhed,4,2
5197,fhfd,4,2
5198,fhfefgfefg,10,2
5199,fhfefg,6,4
5200,fhfefgf,7,4
5201,fhfefgfe,8,4
5202,fhfefgfef,9,3
5203,fhfefhfef,9,4
5204,fhfefhfefh,10,2
5205,fhfefhfefhf,11,2
5206,fhfefhfefhfe,12,2
5207,fhfefhf,7,7
5208,fhfefhfe,8,6
5209,fhfefhfeg,9,2
5210,fhfefhfegh,10,2
5211,fhfefhfeghf,11,2
5212,fhfefhfeghfe,12,2
5213,fhfef,5,13
5214,fhfefh,6,8
5215,fhfeghfe,8,3
5216,fhfeghfeg,9,2
5217,fhfeghfegi,10,2
5218,fhfeghf,7,4
5219,fhfegh,6,5
5220,fhfe,4,20
5221,fhfeg,5,6
5222,fhfffgfe,8,2
5223,fhfffgfef,9,2
5224,fhfffgf,7,4
5225,fhfffgff,8,2
5226,fhfffgfff,9,2
5227,fhfffgfffg,10,2
5228,fhfffgfffgf,11,2
5229,fhfffg,6,5
5230,fhfffhfe,8,2
5231,fhfffhf,7,4
5232,fhfffhff,8,2
5233,fhfff,5,11
5234,fhfffh,6,6
5235,fhfffhg,7,2
5236,fhfffhgf,8,2
5237,fhffghgfgh,10,2
5238,fhffghgfghg,11,2
5239,fhffghgfghgf,12,2
5240,fhffghgfghgfg,13,2
5241,fhffghgfghgfgh,14,2
5242,fhffghgfghgfghg,15,2
5243,fhffghgfghgfghgf,16,2
5244,fhffghgfghgfghgfg,17,2
5245,fhff,4,16
5246,fhffg,5,5
5247,fhffgh,6,4
5248,fhffghg,7,3
5249,fhffghgf,8,3
5250,fhffghgfg,9,3
5251,fhgef,5,2
5252,fhge,4,3
5253,fhgff,5,2
5254,fhgffh,6,2
5255,fhgffhf,7,2
5256,fhgffhff,8,2
5257,fhgffhfff,9,2
5258,fhgffhfffg,10,2
5259,fhgffhfffgf,11,2
5260,fhgfgh,6,3
5261,fhgfghg,7,3
5262,fhgfghgf,8,2
5263,fhgf,4,6
5264,fhgfg,5,4
5265,fhigfgh,7,2
5266,fhigfghg,8,2
5267,fhigfghgf,9,2
5268,fhigfghgff,10,2
5269,fhigfg,6,3
5270,fhigfhig,8,2
5271,fhigfhigf,9,2
5272,fhigfhi,7,3
5273,fhigf,5,7
5274,fhigfh,6,4
5275,fhig,4,8
5276,fhihf,5,2
5277,fhihfh,6,2
5278,fhihfhi,7,2
5279,fhihfhih,8,2
5280,fhihfhihg,9,2
5281,fhihfhihgh,10,2
5282,fhihfhihghi,11,2
5283,fhihghigf,9,2
5284,fhihghig,8,3
5285,fhih,4,7
5286,fhihg,5,5
5287,fhihgh,6,4
5288,fhihghi,7,4
5289,fhjh,4,2
5290,fhjhg,5,2
5291,fhjhgh,6,2
5292,fhjhghi,7,2
5293,gdde,4,3
5294,gddeg,5,2
5295,gddege,6,2
5296,gddeged,7,2
5297,gedd,4,2
5298,geddf,5,2
5299,geddfe,6,2
5300,geddfed,7,2
5301,gedefddefd,10,2
5302,gedefddefdd,11,2
5303,gedefd,6,3
5304,gedefdd,7,3
5305,gedefdde,8,3
5306,gedefddef,9,3
5307,gedef,5,5
5308,gedefe,6,2
5309,gedefed,7,2
5310,gedefede,8,2
5311,gedefedef,9,2
5312,gedegedef,9,2
5313,gedegedefd,10,2
5314,gedegedefdd,11,2
5315,gedegedefdde,12,2
5316,gedegedefddef,13,2
5317,gedegede,8,4
5318,gedeged,7,7
5319,gedegedf,8,3
5320,gedegedfh,9,2
5321,gedeg,5,9
5322,gedege,6,9
5323,gede,4,15
5324,gedfg,5,4
5325,gedfgf,6,2
5326,gedfgfe,7,2
5327,gedfgfef,8,2
5328,gedfhe,6,2
5329,gedfhed,7,2
5330,gedf,4,8
5331,gedfh,5,4
5332,gedfhf,6,2
5333,geeefedef,9,2
5334,geeefedefe,10,2
5335,geeefedefed,11,2
5336,geeefedefede,12,2
5337,geeefed,7,3
5338,geeefede,8,3
5339,geeef,5,5
5340,geeefe,6,5
5341,geeefee,7,2
5342,geeefeee,8,2
5343,geeefeeef,9,2
5344,geeefeeefe,10,2
5345,geee,4,8
5346,geeeg,5,2
5347,geeege,6,2
5348,geeegee,7,2
5349,geeegeee,8,2
5350,geefge,6,3
5351,geefgee,7,2
5352,geef,4,6
5353,geefg,5,6
5354,geefgf,6,3
5355,geefgfe,7,3
5356,geefgfef,8,3
5357,geefgfefh,9,2
5358,gefh,4,2
5359,gefhg,5,2
5360,gfeef,5,4
5361,gfeefe,6,4
5362,gfeefee,7,3
5363,gfeefeee,8,3
5364,gfeefeeef,9,2
5365,gfee,4,6
5366,gfefge,6,2
5367,gfefgfefgfefgfefgfefg,21,2
5368,gfefgfefgfefgfefgfefgf,22,2
5369,gfefgfefgfefgfefgfefgfe,23,2
5370,gfefgfefgfefgfefgfefgfef,24,2
5371,gfefgfefgfefgfefg,17,3
5372,gfefgfefgfefgfefgf,18,3
5373,gfefgfefgfefgfefgfe,19,3
5374,gfefgfefgfefgfefgfef,20,3
5375,gfefgfefgfefg,13,4
5376,gfefgfefgfefgf,14,4
5377,gfefgfefgfefgfe,15,4
5378,gfefgfefgfefgfef,16,4
5379,gfefgfefgfe,11,6
5380,gfefgfefgfef,12,6
5381,gfefgfefgfefh,13,2
5382,gfefgfefgfefhf,14,2
5383,gfefgfefg,9,8
5384,gfefgfefgf,10,7
5385,gfefgfefhfe,11,2
5386,gfefgfefhfeg,12,2
5387,gfefgfefhfff,12,2
5388,gfefgfefhfffh,13,2
5389,gfefgfefhfffhf,14,2
5390,gfefgfefhf,10,5
5391,gfefgfefhff,11,3
5392,gfefgfe,7,15
5393,gfefgfef,8,14
5394,gfefgfefh,9,6
5395,gfefgfff,8,2
5396,gfefgfffg,9,2
5397,gfefgfffgf,10,2
5398,gfefgfffgfe,11,2
5399,gfefg,5,21
5400,gfefgf,6,19
5401,gfefgff,7,3
5402,gfefhfef,8,2
5403,gfefhfegh,9,2
5404,gfefhfeghf,10,2
5405,gfefhfe,7,5
5406,gfefhfeg,8,3
5407,gfefhfffg,9,2
5408,gfefhfff,8,4
5409,gfefhfffh,9,2
5410,gfefhfffhf,10,2
5411,gfefhf,6,11
5412,gfefhff,7,6
5413,gfefhffg,8,2
5414,gfefhffgh,9,2
5415,gfefhffghg,10,2
5416,gfefhffghgf,11,2
5417,gfefhffghgfg,12,2
5418,gfef,4,35
5419,gfefh,5,13
5420,gfefhg,6,2
5421,gffe,4,2
5422,gfffe,5,3
5423,gfffee,6,3
5424,gfffeee,7,3
5425,gfffeeee,8,3
5426,gfffeeeee,9,2
5427,gffffeeeed,10,2
5428,gffffeeeedd,11,2
5429,gffffee,7,3
5430,gffffeee,8,3
5431,gffffeeee,9,3
5432,gffffe,6,4
5433,gfffffe,7,2
5434,gffffffffffffffff,17,2
5435,gfffffffffffffffff,18,2
5436,gffffffffffffffffff,19,2
5437,gfffffffffffffffffff,20,2
5438,gffffffffffffffffffff,21,2
5439,gffffffffffffff,15,3
5440,gfffffffffffffff,16,3
5441,gffffffffffff,13,5
5442,gfffffffffffff,14,5
5443,gfffffffffffgggggggggggg,24,2
5444,gfffffffffffggggggggggggg,25,2
5445,gfffffffffffgggggggggggggg,26,2
5446,gfffffffffff,12,8
5447,gfffffffffffg,13,3
5448,gfffffffffffgg,14,3
5449,gfffffffffffggg,15,3
5450,gfffffffffffgggg,16,3
5451,gfffffffffffggggg,17,3
5452,gfffffffffffgggggg,18,3
5453,gfffffffffffggggggg,19,3
5454,gfffffffffffgggggggg,20,3
5455,gfffffffffffggggggggg,21,3
5456,gfffffffffffgggggggggg,22,3
5457,gfffffffffffggggggggggg,23,3
5458,gffffffffff,11,9
5459,gffffffff,9,10
5460,gfffffffff,10,10
5461,gfffffffgggggggggg,18,2
5462,gfffffffggggggggggg,19,2
5463,gfffffff,8,13
5464,gfffffffg,9,3
5465,gfffffffgg,10,3
5466,gfffffffggg,11,3
5467,gfffffffgggg,12,3
5468,gfffffffggggg,13,3
5469,gfffffffgggggg,14,3
5470,gfffffffggggggg,15,3
5471,gfffffffgggggggg,16,3
5472,gfffffffggggggggg,17,3
5473,gffff,5,20
5474,gfffff,6,16
5475,gffffff,7,14
5476,gfffgfefgfe,11,2
5477,gfffgfe,7,4
5478,gfffgfef,8,3
5479,gfffgfefg,9,3
5480,gfffgfefgf,10,3
5481,gfffg,5,6
5482,gfffgf,6,6
5483,gfffgff,7,2
5484,gfffgfff,8,2
5485,gfffgfffh,9,2
5486,gfffgfffhf,10,2
5487,gfffgfffhff,11,2
5488,gfffgfffhfff,12,2
5489,gfffgfffhfffh,13,2
5490,gfffhfffhf,10,2
5491,gfffhfff,8,4
5492,gfffhfffh,9,3
5493,gfffhf,6,6
5494,gfffhff,7,5
5495,gfff,4,36
5496,gfffh,5,7
5497,gffgf,5,2
5498,gffgfe,6,2
5499,gffgfef,7,2
5500,gffgfefg,8,2
5501,gffgfefgf,9,2
5502,gffgfefgfe,10,2
5503,gffgfefgfef,11,2
5504,gffg,4,4
5505,gffhfff,7,2
5506,gffhfffg,8,2
5507,gffhfffgf,9,2
5508,gffhf,5,4
5509,gffhff,6,3
5510,gffh,4,5
5511,gfgffffffff,11,2
5512,gfgfffffffff,12,2
5513,gfgffffffffff,13,2
5514,gfgfffffffffff,14,2
5515,gfgffffffffffff,15,2
5516,gfgfffffffffffff,16,2
5517,gfgffffffffffffff,17,2
5518,gfgfffffffffffffff,18,2
5519,gfgf,4,5
5520,gfgff,5,5
5521,gfgfff,6,5
5522,gfgffff,7,5
5523,gfgfffff,8,4
5524,gfgffffff,9,4
5525,gfgfffffff,10,4
5526,gfgfffffffg,11,2
5527,gfgfffffffgg,12,2
5528,gfgfffffffggg,13,2
5529,gfgfffffffgggg,14,2
5530,gfgfffffffggggg,15,2
5531,gfgfffffffgggggg,16,2
5532,gfgfffffffggggggg,17,2
5533,gfgfffffffgggggggg,18,2
5534,gfgfffffffggggggggg,19,2
5535,gfggffff,8,2
5536,gfggfffff,9,2
5537,gfggffffff,10,2
5538,gfggfffffff,11,2
5539,gfggffffffff,12,2
5540,gfggfffffffff,13,2
5541,gfggfff,7,4
5542,gfggf,5,6
5543,gfggff,6,5
5544,gfgg,4,9
5545,gfggg,5,3
5546,gfgggg,6,3
5547,gfggggg,7,3
5548,gfgggggg,8,3
5549,gfggggggg,9,2
5550,gfgggggggg,10,2
5551,gfggggggggh,11,2
5552,gfgggggggghh,12,2
5553,gfgggggggghhh,13,2
5554,gfghf,5,4
5555,gfghff,6,3
5556,gfghfff,7,3
5557,gfghfffg,8,3
5558,gfghfffgf,9,3
5559,gfghfffgff,10,2
5560,gfghgff,7,3
5561,gfghgffh,8,2
5562,gfghgfghgfghgfgigf,18,2
5563,gfghgfghgfghgfgig,17,3
5564,gfghgfghgfgh,12,4
5565,gfghgfghgfghg,13,4
5566,gfghgfghgfghgf,14,4
5567,gfghgfghgfghgfg,15,4
5568,gfghgfghgfghgfgi,16,4
5569,gfghgfghgfgigfgigf,18,2
5570,gfghgfghgfgigfgigfg,19,2
5571,gfghgfghgfgigfg,15,3
5572,gfghgfghgfgigfgi,16,3
5573,gfghgfghgfgigfgig,17,3
5574,gfghgfghgfgigf,14,4
5575,gfghgfghgfgig,13,5
5576,gfghgfgh,8,11
5577,gfghgfghg,9,11
5578,gfghgfghgf,10,11
5579,gfghgfghgfg,11,11
5580,gfghgfghgfgi,12,7
5581,gfghgfghgfgih,13,2
5582,gfghgfghgfgihg,14,2
5583,gfghgfghgfgihgg,15,2
5584,gfghgfgigfgigf,14,2
5585,gfghgfgigfgigfg,15,2
5586,gfghgfgigfgig,13,3
5587,gfghgfgigfg,11,4
5588,gfghgfgigfgi,12,4
5589,gfghgfgigf,10,6
5590,gfghgfgigfh,11,2
5591,gfghgfgigfhi,12,2
5592,gfghgfgigfhig,13,2
5593,gfghgfgig,9,7
5594,gfghgfg,7,20
5595,gfghgfgi,8,9
5596,gfghgfgih,9,2
5597,gfghgfgihg,10,2
5598,gfghgfgihgg,11,2
5599,gfgh,4,29
5600,gfghg,5,25
5601,gfghgf,6,24
5602,gfgigfgh,8,2
5603,gfgigfghg,9,2
5604,gfgigfghgf,10,2
5605,gfgigfgigfgh,12,2
5606,gfgigfgigfghg,13,2
5607,gfgigfgigfghgf,14,2
5608,gfgigfgigfgigfgigfgig,21,2
5609,gfgigfgigfgigfgigf,18,3
5610,gfgigfgigfgigfgigfg,19,3
5611,gfgigfgigfgigfgigfgi,20,3
5612,gfgigfgigfgigfgig,17,4
5613,gfgigfgigfgigfg,15,5
5614,gfgigfgigfgigfgi,16,5
5615,gfgigfgigfgigf,14,6
5616,gfgigfgigfgig,13,8
5617,gfgigfgigfgigg,14,2
5618,gfgigfgigfgiggg,15,2
5619,gfgigfgigfg,11,12
5620,gfgigfgigfgi,12,10
5621,gfgigfgigfgih,13,2
5622,gfgigfgigfgihg,14,2
5623,gfgigfgigfhi,12,3
5624,gfgigfgigfhih,13,2
5625,gfgigfgigf,10,16
5626,gfgigfgigfh,11,4
5627,gfgigfgigggig,13,2
5628,gfgigfgigggigg,14,2
5629,gfgigfgigggiggg,15,2
5630,gfgigfgigggigggi,16,2
5631,gfgigfgig,9,20
5632,gfgigfgigg,10,4
5633,gfgigfgiggg,11,4
5634,gfgigfgigggi,12,3
5635,gfgigfgihf,10,2
5636,gfgigfgihfg,11,2
5637,gfgigfgihfgi,12,2
5638,gfgigfgihfgig,13,2
5639,gfgigfgihgg,11,2
5640,gfgigfg,7,27
5641,gfgigfgi,8,25
5642,gfgigfgih,9,5
5643,gfgigfgihg,10,3
5644,gfgigfhigf,10,3
5645,gfgigfhigfh,11,2
5646,gfgigfhigfhi,12,2
5647,gfgigfhigfhig,13,2
5648,gfgigfhigfhigf,14,2
5649,gfgigfhig,9,4
5650,gfgigfhi,8,6
5651,gfgigfhih,9,2
5652,gfgigf,6,35
5653,gfgigfh,7,7
5654,gfgigggh,8,2
5655,gfgiggghg,9,2
5656,gfgiggghgf,10,2
5657,gfgiggghgfg,11,2
5658,gfgigggigf,10,2
5659,gfgigggigfg,11,2
5660,gfgigggig,9,4
5661,gfgigggigg,10,2
5662,gfgigggiggg,11,2
5663,gfgigggigggi,12,2
5664,gfgig,5,42
5665,gfgigg,6,7
5666,gfgiggg,7,7
5667,gfgigggi,8,5
5668,gfgihf,6,2
5669,gfgihfg,7,2
5670,gfgihfgi,8,2
5671,gfgihfgig,9,2
5672,gfgihggh,8,2
5673,gfgihgghg,9,2
5674,gfgihgghgf,10,2
5675,gfgihgghgfg,11,2
5676,gfgihgg,7,4
5677,gfgihggi,8,2
5678,gfgihggih,9,2
5679,gfgihggihg,10,2
5680,gfgi,4,49
5681,gfgih,5,7
5682,gfgihg,6,5
5683,gfhigfgh,8,2
5684,gfhigfghg,9,2
5685,gfhigfghgf,10,2
5686,gfhigfghgff,11,2
5687,gfhigfg,7,3
5688,gfhigfhig,9,2
5689,gfhigfhigf,10,2
5690,gfhigfhi,8,3
5691,gfhigf,6,7
5692,gfhigfh,7,4
5693,gfhig,5,8
5694,gfhihf,6,2
5695,gfhihfh,7,2
5696,gfhihfhi,8,2
5697,gfhihfhih,9,2
5698,gfhihfhihg,10,2
5699,gfhihfhihgh,11,2
5700,gfhihfhihghi,12,2
5701,gfhi,4,13
5702,gfhih,5,5
5703,gfhihg,6,3
5704,gfhihgh,7,2
5705,gfhihghi,8,2
5706,gfhihghig,9,2
5707,gfhihghigf,10,2
5708,gfhj,4,2
5709,gfhjh,5,2
5710,gfhjhg,6,2
5711,gfhjhgh,7,2
5712,gfhjhghi,8,2
5713,ggfffe,6,3
5714,ggfffee,7,3
5715,ggfffeee,8,3
5716,ggfffeeee,9,3
5717,ggfffeeeee,10,2
5718,ggfffffe,8,2
5719,ggffffffffffff,14,3
5720,ggfffffffffffff,15,3
5721,ggfffffffffffgggggggggggg,25,2
5722,ggfffffffffffggggggggggggg,26,2
5723,ggfffffffffffgggggggggggggg,27,2
5724,ggfffffffffff,13,6
5725,ggfffffffffffg,14,3
5726,ggfffffffffffgg,15,3
5727,ggfffffffffffggg,16,3
5728,ggfffffffffffgggg,17,3
5729,ggfffffffffffggggg,18,3
5730,ggfffffffffffgggggg,19,3
5731,ggfffffffffffggggggg,20,3
5732,ggfffffffffffgggggggg,21,3
5733,ggfffffffffffggggggggg,22,3
5734,ggfffffffffffgggggggggg,23,3
5735,ggfffffffffffggggggggggg,24,3
5736,ggffffffffff,12,7
5737,ggffffffff,10,8
5738,ggfffffffff,11,8
5739,ggfffffff,9,9
5740,ggffff,6,13
5741,ggfffff,7,12
5742,ggffffff,8,10
5743,ggfff,5,19
5744,ggfffh,6,2
5745,ggfffhf,7,2
5746,ggff,4,21
5747,ggfgffffffff,12,2
5748,ggfgfffffffff,13,2
5749,ggfgffffffffff,14,2
5750,ggfgfffffffffff,15,2
5751,ggfgffffffffffff,16,2
5752,ggfgfffffffffffff,17,2
5753,ggfgffffffffffffff,18,2
5754,ggfgfffffffffffffff,19,2
5755,ggfgf,5,5
5756,ggfgff,6,5
5757,ggfgfff,7,5
5758,ggfgffff,8,5
5759,ggfgfffff,9,4
5760,ggfgffffff,10,4
5761,ggfgfffffff,11,4
5762,ggfgfffffffg,12,2
5763,ggfgfffffffgg,13,2
5764,ggfgfffffffggg,14,2
5765,ggfgfffffffgggg,15,2
5766,ggfgfffffffggggg,16,2
5767,ggfgfffffffgggggg,17,2
5768,ggfgfffffffggggggg,18,2
5769,ggfgfffffffgggggggg,19,2
5770,ggfgfffffffggggggggg,20,2
5771,ggfggfff,8,2
5772,ggfggffff,9,2
5773,ggfggfffff,10,2
5774,ggfggffffff,11,2
5775,ggfggfffffff,12,2
5776,ggfggffffffff,13,2
5777,ggfggfffffffff,14,2
5778,ggfggf,6,4
5779,ggfggff,7,3
5780,ggfgg,5,7
5781,ggfggg,6,3
5782,ggfgggg,7,3
5783,ggfggggg,8,3
5784,ggfgggggg,9,3
5785,ggfggggggg,10,2
5786,ggfgggggggg,11,2
5787,ggfggggggggh,12,2
5788,ggfgggggggghh,13,2
5789,ggfgggggggghhh,14,2
5790,ggfg,4,13
5791,gggfffe,7,3
5792,gggfffee,8,3
5793,gggfffeee,9,3
5794,gggfffeeee,10,3
5795,gggfffeeeee,11,2
5796,gggffffffffffff,15,3
5797,gggfffffffffffff,16,3
5798,gggfffffffffffgggggggggggg,26,2
5799,gggfffffffffffggggggggggggg,27,2
5800,gggfffffffffffgggggggggggggg,28,2
5801,gggffffffff,11,6
5802,gggfffffffff,12,6
5803,gggffffffffff,13,6
5804,gggfffffffffff,14,6
5805,gggfffffffffffg,15,3
5806,gggfffffffffffgg,16,3
5807,gggfffffffffffggg,17,3
5808,gggfffffffffffgggg,18,3
5809,gggfffffffffffggggg,19,3
5810,gggfffffffffffgggggg,20,3
5811,gggfffffffffffggggggg,21,3
5812,gggfffffffffffgggggggg,22,3
5813,gggfffffffffffggggggggg,23,3
5814,gggfffffffffffgggggggggg,24,3
5815,gggfffffffffffggggggggggg,25,3
5816,gggfffffff,10,7
5817,gggff,5,12
5818,gggfff,6,12
5819,gggffff,7,9
5820,gggfffff,8,8
5821,gggffffff,9,8
5822,gggfgffffffff,13,2
5823,gggfgfffffffff,14,2
5824,gggfgffffffffff,15,2
5825,gggfgfffffffffff,16,2
5826,gggfgffffffffffff,17,2
5827,gggfgfffffffffffff,18,2
5828,gggfgffffffffffffff,19,2
5829,gggfgfffffffffffffff,20,2
5830,gggfgf,6,5
5831,gggfgff,7,5
5832,gggfgfff,8,5
5833,gggfgffff,9,5
5834,gggfgfffff,10,4
5835,gggfgffffff,11,4
5836,gggfgfffffff,12,4
5837,gggfgfffffffg,13,2
5838,gggfgfffffffgg,14,2
5839,gggfgfffffffggg,15,2
5840,gggfgfffffffgggg,16,2
5841,gggfgfffffffggggg,17,2
5842,gggfgfffffffgggggg,18,2
5843,gggfgfffffffggggggg,19,2
5844,gggfgfffffffgggggggg,20,2
5845,gggfgfffffffggggggggg,21,2
5846,gggfggfff,9,2
5847,gggfggffff,10,2
5848,gggfggfffff,11,2
5849,gggfggffffff,12,2
5850,gggfggfffffff,13,2
5851,gggfggffffffff,14,2
5852,gggfggfffffffff,15,2
5853,gggfggf,7,3
5854,gggfggff,8,3
5855,gggfgg,6,6
5856,gggfggg,7,3
5857,gggfgggg,8,3
5858,gggfggggg,9,3
5859,gggfgggggg,10,3
5860,gggfggggggg,11,2
5861,gggfgggggggg,12,2
5862,gggfggggggggh,13,2
5863,gggfgggggggghh,14,2
5864,gggfgggggggghhh,15,2
5865,gggf,4,24
5866,gggfg,5,12
5867,ggggfffe,8,3
5868,ggggfffee,9,3
5869,ggggfffeee,10,3
5870,ggggfffeeee,11,3
5871,ggggfffeeeee,12,2
5872,ggggffffffffffff,16,2
5873,ggggfffffffffffff,17,2
5874,ggggfffffff,11,4
5875,ggggffffffff,12,4
5876,ggggfffffffff,13,4
5877,ggggffffffffff,14,4
5878,ggggfffffffffff,15,4
5879,ggggfffffffffffg,16,2
5880,ggggfffffffffffgg,17,2
5881,ggggfffffffffffggg,18,2
5882,ggggfffffffffffgggg,19,2
5883,ggggfffffffffffggggg,20,2
5884,ggggfffffffffffgggggg,21,2
5885,ggggfffffffffffggggggg,22,2
5886,ggggfffffffffffgggggggg,23,2
5887,ggggfffffffffffggggggggg,24,2
5888,ggggfffffffffffgggggggggg,25,2
5889,ggggfffffffffffggggggggggg,26,2
5890,ggggff,6,9
5891,ggggfff,7,9
5892,ggggffff,8,6
5893,ggggfffff,9,5
5894,ggggffffff,10,5
5895,ggggfgffffffff,14,2
5896,ggggfgfffffffff,15,2
5897,ggggfgffffffffff,16,2
5898,ggggfgfffffffffff,17,2
5899,ggggfgffffffffffff,18,2
5900,ggggfgfffffffffffff,19,2
5901,ggggfgffffffffffffff,20,2
5902,ggggfgfffffffffffffff,21,2
5903,ggggfgf,7,5
5904,ggggfgff,8,5
5905,ggggfgfff,9,5
5906,ggggfgffff,10,5
5907,ggggfgfffff,11,4
5908,ggggfgffffff,12,4
5909,ggggfgfffffff,13,4
5910,ggggfgfffffffg,14,2
5911,ggggfgfffffffgg,15,2
5912,ggggfgfffffffggg,16,2
5913,ggggfgfffffffgggg,17,2
5914,ggggfgfffffffggggg,18,2
5915,ggggfgfffffffgggggg,19,2
5916,ggggfgfffffffggggggg,20,2
5917,ggggfgfffffffgggggggg,21,2
5918,ggggfgfffffffggggggggg,22,2
5919,ggggfggf,8,2
5920,ggggfggff,9,2
5921,ggggfgg,7,4
5922,ggggfggg,8,2
5923,ggggfgggg,9,2
5924,ggggfggggg,10,2
5925,ggggfgggggg,11,2
5926,ggggf,5,19
5927,ggggfg,6,10
5928,gggggfffe,9,3
5929,gggggfffee,10,3
5930,gggggfffeee,11,3
5931,gggggfffeeee,12,3
5932,gggggfffeeeee,13,2
5933,gggggffffffffffff,17,2
5934,gggggfffffffffffff,18,2
5935,gggggfffffff,12,4
5936,gggggffffffff,13,4
5937,gggggfffffffff,14,4
5938,gggggffffffffff,15,4
5939,gggggfffffffffff,16,4
5940,gggggfffffffffffg,17,2
5941,gggggfffffffffffgg,18,2
5942,gggggfffffffffffggg,19,2
5943,gggggfffffffffffgggg,20,2
5944,gggggfffffffffffggggg,21,2
5945,gggggfffffffffffgggggg,22,2
5946,gggggfffffffffffggggggg,23,2
5947,gggggfffffffffffgggggggg,24,2
5948,gggggfffffffffffggggggggg,25,2
5949,gggggfffffffffffgggggggggg,26,2
5950,gggggfffffffffffggggggggggg,27,2
5951,gggggff,7,9
5952,gggggfff,8,9
5953,gggggffff,9,6
