PatternID,SequenceID,Position
1589,1,297
1589,1,37
1589,1,85
1590,1,1620
1590,1,2738
1591,1,1620
1591,1,2738
1592,1,1620
1592,1,2738
1593,1,1620
1593,1,2738
1594,1,1620
1594,1,2738
1595,1,1453
1595,1,36
1596,1,1453
1596,1,36
1597,1,1453
1597,1,36
1598,1,1453
1598,1,36
1599,1,1453
1599,1,36
1600,1,1453
1600,1,36
1601,1,1453
1601,1,36
1602,1,1453
1602,1,36
1603,1,1453
1603,1,36
1604,1,1453
1604,1,36
1605,1,1453
1605,1,36
1606,1,1453
1606,1,36
1607,1,1453
1607,1,296
1607,1,36
1608,1,1453
1608,1,296
1608,1,36
1609,1,1453
1609,1,296
1609,1,36
1610,1,1453
1610,1,296
1610,1,36
1611,1,1453
1611,1,296
1611,1,36
1612,1,1453
1612,1,296
1612,1,36
1613,1,1453
1613,1,296
1613,1,36
1614,1,1453
1614,1,296
1614,1,36
1614,1,84
1615,1,1453
1615,1,296
1615,1,36
1615,1,84
1616,1,1453
1616,1,296
1616,1,36
1616,1,84
1617,1,1453
1617,1,1720
1617,1,296
1617,1,36
1617,1,84
1618,1,1453
1618,1,1720
1618,1,296
1618,1,36
1618,1,84
1619,1,1453
1619,1,1619
1619,1,1720
1619,1,2737
1619,1,296
1619,1,36
1619,1,84
1620,1,1453
1620,1,1619
1620,1,1720
1620,1,2737
1620,1,296
1620,1,36
1620,1,84
1621,1,1453
1621,1,1619
1621,1,1720
1621,1,2737
1621,1,296
1621,1,36
1621,1,84
1622,1,1453
1622,1,1619
1622,1,1720
1622,1,2737
1622,1,296
1622,1,36
1622,1,84
1623,1,1453
1623,1,1619
1623,1,1720
1623,1,2737
1623,1,296
1623,1,36
1623,1,84
1624,1,1619
1624,1,2737
1625,1,1619
1625,1,2737
1626,1,1619
1626,1,2737
1627,1,1619
1627,1,2737
1628,1,1619
1628,1,2737
1629,1,1452
1629,1,35
1630,1,1452
1630,1,35
1631,1,1452
1631,1,35
1632,1,1452
1632,1,35
1633,1,1452
1633,1,35
1634,1,1452
1634,1,35
1635,1,1452
1635,1,35
1636,1,1452
1636,1,35
1637,1,1452
1637,1,35
1638,1,1452
1638,1,35
1639,1,1452
1639,1,35
1640,1,1452
1640,1,35
1641,1,1452
1641,1,295
1641,1,35
1642,1,1452
1642,1,295
1642,1,35
1643,1,1452
1643,1,295
1643,1,35
1644,1,1452
1644,1,295
1644,1,35
1645,1,1452
1645,1,295
1645,1,35
1646,1,1452
1646,1,295
1646,1,35
1647,1,1452
1647,1,295
1647,1,35
1648,1,1452
1648,1,295
1648,1,35
1649,1,1452
1649,1,295
1649,1,35
1650,1,1452
1650,1,295
1650,1,35
1651,1,1452
1651,1,1719
1651,1,295
1651,1,35
1652,1,1452
1652,1,1719
1652,1,295
1652,1,35
1653,1,1452
1653,1,1719
1653,1,2736
1653,1,295
1653,1,35
1654,1,1452
1654,1,1719
1654,1,2736
1654,1,295
1654,1,35
1655,1,1452
1655,1,1719
1655,1,2736
1655,1,295
1655,1,35
1656,1,1452
1656,1,1719
1656,1,2736
1656,1,295
1656,1,35
1657,1,1452
1657,1,1719
1657,1,2736
1657,1,295
1657,1,35
1658,1,1451
1658,1,34
1659,1,1451
1659,1,34
1660,1,1451
1660,1,34
1661,1,1451
1661,1,34
1662,1,1451
1662,1,34
1663,1,1451
1663,1,34
1664,1,1451
1664,1,34
1665,1,1451
1665,1,34
1666,1,1451
1666,1,34
1667,1,1451
1667,1,34
1668,1,1451
1668,1,34
1669,1,1451
1669,1,34
1670,1,1451
1670,1,294
1670,1,34
1671,1,1451
1671,1,294
1671,1,34
1672,1,1451
1672,1,294
1672,1,34
1673,1,1451
1673,1,294
1673,1,34
1674,1,1451
1674,1,294
1674,1,34
1675,1,1451
1675,1,294
1675,1,34
1676,1,1451
1676,1,294
1676,1,34
1677,1,1451
1677,1,294
1677,1,34
1678,1,1451
1678,1,294
1678,1,34
1679,1,1451
1679,1,294
1679,1,34
1680,1,1451
1680,1,1718
1680,1,294
1680,1,34
1681,1,1451
1681,1,1718
1681,1,294
1681,1,34
1682,1,1451
1682,1,1718
1682,1,2735
1682,1,294
1682,1,34
1683,1,1451
1683,1,1718
1683,1,2735
1683,1,294
1683,1,34
1684,1,1451
1684,1,1718
1684,1,2735
1684,1,294
1684,1,34
1685,1,1451
1685,1,1718
1685,1,2735
1685,1,294
1685,1,34
1686,1,1451
1686,1,1718
1686,1,2735
1686,1,294
1686,1,34
1687,1,1450
1687,1,33
1688,1,1450
1688,1,33
1689,1,1450
1689,1,33
1690,1,1450
1690,1,33
1691,1,1450
1691,1,33
1692,1,1450
1692,1,33
1693,1,1450
1693,1,33
1694,1,1450
1694,1,33
1695,1,1450
1695,1,33
1696,1,1450
1696,1,33
1697,1,1450
1697,1,33
1698,1,1450
1698,1,33
1699,1,1450
1699,1,293
1699,1,33
1700,1,1450
1700,1,293
1700,1,33
1701,1,1450
1701,1,293
1701,1,33
1702,1,1450
1702,1,293
1702,1,33
1703,1,1450
1703,1,293
1703,1,33
1704,1,1450
1704,1,293
1704,1,33
1705,1,1450
1705,1,293
1705,1,33
1706,1,1450
1706,1,293
1706,1,33
1707,1,1450
1707,1,293
1707,1,33
1708,1,1450
1708,1,293
1708,1,33
1709,1,1450
1709,1,1717
1709,1,293
1709,1,33
1710,1,1450
1710,1,1717
1710,1,293
1710,1,33
1711,1,1450
1711,1,1717
1711,1,2734
1711,1,293
1711,1,33
1712,1,1450
1712,1,1717
1712,1,2734
1712,1,293
1712,1,33
1713,1,1450
1713,1,1717
1713,1,2734
1713,1,293
1713,1,33
1714,1,1450
1714,1,1717
1714,1,2734
1714,1,293
1714,1,33
1715,1,1450
1715,1,1717
1715,1,2734
1715,1,293
1715,1,33
1716,1,1449
1716,1,32
1717,1,1449
1717,1,32
1718,1,1449
1718,1,32
1719,1,1449
1719,1,32
1720,1,1449
1720,1,32
1721,1,1449
1721,1,32
1722,1,1449
1722,1,32
1723,1,1449
1723,1,32
1724,1,1449
1724,1,32
1725,1,1449
1725,1,32
1726,1,1449
1726,1,32
1727,1,1449
1727,1,32
1728,1,1449
1728,1,292
1728,1,32
1729,1,1449
1729,1,292
1729,1,32
1730,1,1449
1730,1,292
1730,1,32
1731,1,1449
1731,1,292
1731,1,32
1732,1,1449
1732,1,292
1732,1,32
1733,1,1449
1733,1,292
1733,1,32
1734,1,1449
1734,1,292
1734,1,32
1735,1,1449
1735,1,292
1735,1,32
1736,1,1449
1736,1,292
1736,1,32
1737,1,1449
1737,1,292
1737,1,32
1738,1,1449
1738,1,1716
1738,1,292
1738,1,32
1739,1,1449
1739,1,1716
1739,1,292
1739,1,32
1740,1,1449
1740,1,1716
1740,1,2733
1740,1,292
1740,1,32
1741,1,1449
1741,1,1716
1741,1,2733
1741,1,292
1741,1,32
1742,1,1449
1742,1,1716
1742,1,2733
1742,1,292
1742,1,32
1743,1,1449
1743,1,1716
1743,1,2733
1743,1,292
1743,1,32
1744,1,1449
1744,1,1716
1744,1,2733
1744,1,292
1744,1,32
1745,1,291
1745,1,31
1746,1,291
1746,1,31
1747,1,291
1747,1,31
1748,1,291
1748,1,31
1749,1,291
1749,1,31
1750,1,291
1750,1,31
1751,1,291
1751,1,31
1752,1,291
1752,1,31
1753,1,291
1753,1,31
1754,1,291
1754,1,31
1755,1,1715
1755,1,291
1755,1,31
1756,1,1715
1756,1,291
1756,1,31
1757,1,1715
1757,1,2732
1757,1,291
1757,1,31
1758,1,1715
1758,1,2732
1758,1,291
1758,1,31
1759,1,1715
1759,1,2732
1759,1,291
1759,1,31
1760,1,1715
1760,1,2732
1760,1,291
1760,1,31
1761,1,1715
1761,1,2732
1761,1,291
1761,1,31
1762,1,290
1762,1,30
1763,1,290
1763,1,30
1764,1,290
1764,1,30
1765,1,290
1765,1,30
1766,1,290
1766,1,30
1767,1,290
1767,1,30
1768,1,290
1768,1,30
1769,1,290
1769,1,30
1770,1,290
1770,1,30
1771,1,290
1771,1,30
1772,1,1714
1772,1,290
1772,1,30
1773,1,1714
1773,1,290
1773,1,30
1774,1,1714
1774,1,2731
1774,1,290
1774,1,30
1775,1,1714
1775,1,2731
1775,1,290
1775,1,30
1776,1,1714
1776,1,2731
1776,1,290
1776,1,30
1777,1,1714
1777,1,2731
1777,1,290
1777,1,30
1778,1,1714
1778,1,2731
1778,1,290
1778,1,30
1779,1,289
1779,1,29
1780,1,289
1780,1,29
1781,1,289
1781,1,29
1782,1,289
1782,1,29
1783,1,289
1783,1,29
1784,1,289
1784,1,29
1785,1,289
1785,1,29
1786,1,289
1786,1,29
1787,1,289
1787,1,29
1788,1,289
1788,1,29
1789,1,1713
1789,1,289
1789,1,29
1790,1,1713
1790,1,289
1790,1,29
1791,1,1713
1791,1,2730
1791,1,289
1791,1,29
1792,1,1713
1792,1,2730
1792,1,289
1792,1,29
1793,1,1713
1793,1,2730
1793,1,289
1793,1,29
1794,1,1713
1794,1,2730
1794,1,289
1794,1,29
1795,1,1713
1795,1,2730
1795,1,289
1795,1,29
1796,1,28
1796,1,288
1797,1,28
1797,1,288
1798,1,28
1798,1,288
1799,1,28
1799,1,288
1800,1,28
1800,1,288
1801,1,28
1801,1,288
1802,1,28
1802,1,288
1803,1,28
1803,1,288
1804,1,28
1804,1,288
1805,1,28
1805,1,288
1806,1,1712
1806,1,28
1806,1,288
1807,1,1712
1807,1,28
1807,1,288
1808,1,1712
1808,1,2729
1808,1,28
1808,1,288
1809,1,1712
1809,1,2729
1809,1,28
1809,1,288
1810,1,1712
1810,1,2729
1810,1,28
1810,1,288
1811,1,1712
1811,1,2729
1811,1,28
1811,1,288
1812,1,1712
1812,1,2729
1812,1,28
1812,1,288
1813,1,27
1813,1,287
1814,1,27
1814,1,287
1815,1,27
1815,1,287
1816,1,27
1816,1,287
1817,1,27
1817,1,287
1818,1,27
1818,1,287
1819,1,27
1819,1,287
1820,1,27
1820,1,287
1821,1,27
1821,1,287
1822,1,27
1822,1,287
1823,1,1711
1823,1,27
1823,1,287
1824,1,1711
1824,1,27
1824,1,287
1825,1,1711
1825,1,27
1825,1,2728
1825,1,287
1826,1,1711
1826,1,27
1826,1,2728
1826,1,287
1827,1,1711
1827,1,27
1827,1,2728
1827,1,287
1828,1,1711
1828,1,27
1828,1,2728
1828,1,287
1829,1,1711
1829,1,27
1829,1,2728
1829,1,287
1830,1,26
1830,1,286
1831,1,26
1831,1,286
1832,1,26
1832,1,286
1833,1,26
1833,1,286
1834,1,26
1834,1,286
1835,1,26
1835,1,286
1836,1,26
1836,1,286
1837,1,26
1837,1,286
1838,1,26
1838,1,286
1839,1,26
1839,1,286
1840,1,1710
1840,1,26
1840,1,286
1841,1,1710
1841,1,26
1841,1,286
1842,1,1710
1842,1,26
1842,1,2727
1842,1,286
1843,1,1710
1843,1,26
1843,1,2727
1843,1,286
1844,1,1710
1844,1,26
1844,1,2727
1844,1,286
1845,1,1710
1845,1,26
1845,1,2727
1845,1,286
1846,1,1710
1846,1,26
1846,1,2727
1846,1,286
1847,1,25
1847,1,285
1848,1,25
1848,1,285
1849,1,25
1849,1,285
1850,1,25
1850,1,285
1851,1,25
1851,1,285
1852,1,25
1852,1,285
1853,1,25
1853,1,285
1854,1,25
1854,1,285
1855,1,25
1855,1,285
1856,1,25
1856,1,285
1857,1,1709
1857,1,25
1857,1,285
1858,1,1709
1858,1,25
1858,1,285
1859,1,1709
1859,1,25
1859,1,2726
1859,1,285
1860,1,1709
1860,1,25
1860,1,2726
1860,1,285
1861,1,1709
1861,1,25
1861,1,2726
1861,1,285
1862,1,1709
1862,1,25
1862,1,2726
1862,1,285
1863,1,1709
1863,1,25
1863,1,2726
1863,1,285
1864,1,24
1864,1,284
1865,1,24
1865,1,284
1866,1,24
1866,1,284
1867,1,24
1867,1,284
1868,1,24
1868,1,284
1869,1,24
1869,1,284
1870,1,24
1870,1,284
1871,1,24
1871,1,284
1872,1,24
1872,1,284
1873,1,24
1873,1,284
1874,1,1708
1874,1,24
1874,1,284
1875,1,1708
1875,1,24
1875,1,284
1876,1,1708
1876,1,24
1876,1,2725
1876,1,284
1877,1,1708
1877,1,24
1877,1,2725
1877,1,284
1878,1,1708
1878,1,24
1878,1,2725
1878,1,284
1879,1,1708
1879,1,24
1879,1,2725
1879,1,284
1880,1,1708
1880,1,24
1880,1,2725
1880,1,284
1881,1,23
1881,1,283
1882,1,23
1882,1,283
1883,1,23
1883,1,283
1884,1,23
1884,1,283
1885,1,23
1885,1,283
1886,1,23
1886,1,283
1887,1,23
1887,1,283
1888,1,23
1888,1,283
1889,1,23
1889,1,283
1890,1,23
1890,1,283
1891,1,1707
1891,1,23
1891,1,283
1892,1,1707
1892,1,23
1892,1,283
1893,1,1707
1893,1,23
1893,1,2724
1893,1,283
1894,1,1707
1894,1,23
1894,1,2724
1894,1,283
1895,1,1707
1895,1,23
1895,1,2724
1895,1,283
1896,1,1707
1896,1,23
1896,1,2724
1896,1,283
1897,1,1707
1897,1,23
1897,1,2724
1897,1,283
1898,1,22
1898,1,282
1899,1,22
1899,1,282
1900,1,22
1900,1,282
1901,1,22
1901,1,282
1902,1,22
1902,1,282
1903,1,22
1903,1,282
1904,1,22
1904,1,282
1905,1,22
1905,1,282
1906,1,22
1906,1,282
1907,1,22
1907,1,282
1908,1,1706
1908,1,22
1908,1,282
1909,1,1706
1909,1,22
1909,1,282
1910,1,1706
1910,1,22
1910,1,2723
1910,1,282
1911,1,1706
1911,1,22
1911,1,2723
1911,1,282
1912,1,1706
1912,1,22
1912,1,2723
1912,1,282
1913,1,1706
1913,1,22
1913,1,2723
1913,1,282
1914,1,1706
1914,1,22
1914,1,2723
1914,1,282
1915,1,21
1915,1,281
1916,1,21
1916,1,281
1917,1,21
1917,1,281
1918,1,21
1918,1,281
1919,1,21
1919,1,281
1920,1,21
1920,1,281
1921,1,21
1921,1,281
1922,1,21
1922,1,281
1923,1,21
1923,1,281
1924,1,21
1924,1,281
1925,1,1705
1925,1,21
1925,1,281
1926,1,1705
1926,1,21
1926,1,281
1927,1,1705
1927,1,21
1927,1,2722
1927,1,281
1928,1,1705
1928,1,21
1928,1,2722
1928,1,281
1929,1,1705
1929,1,21
1929,1,2722
1929,1,281
1930,1,1705
1930,1,21
1930,1,2722
1930,1,281
1931,1,1705
1931,1,21
1931,1,2722
1931,1,281
1932,1,20
1932,1,280
1933,1,20
1933,1,280
1934,1,20
1934,1,280
1935,1,20
1935,1,280
1936,1,20
1936,1,280
1937,1,20
1937,1,280
1938,1,20
1938,1,280
1939,1,20
1939,1,280
1940,1,20
1940,1,280
1941,1,20
1941,1,280
1942,1,1704
1942,1,20
1942,1,280
1943,1,1704
1943,1,20
1943,1,280
1944,1,1704
1944,1,20
1944,1,2721
1944,1,280
1945,1,1704
1945,1,20
1945,1,2721
1945,1,280
1946,1,1704
1946,1,20
1946,1,2721
1946,1,280
1947,1,1704
1947,1,20
1947,1,2721
1947,1,280
1948,1,1704
1948,1,20
1948,1,2721
1948,1,280
1949,1,19
1949,1,279
1950,1,19
1950,1,279
1951,1,19
1951,1,279
1952,1,19
1952,1,279
1953,1,19
1953,1,279
1954,1,19
1954,1,279
1955,1,19
1955,1,279
1956,1,19
1956,1,279
1957,1,19
1957,1,279
1958,1,19
1958,1,279
1959,1,1703
1959,1,19
1959,1,279
1960,1,1703
1960,1,19
1960,1,279
1961,1,1703
1961,1,19
1961,1,279
1962,1,1703
1962,1,19
1962,1,279
1963,1,1703
1963,1,19
1963,1,279
1964,1,1703
1964,1,19
1964,1,279
1965,1,1703
1965,1,19
1965,1,279
1966,1,18
1966,1,278
1967,1,18
1967,1,278
1968,1,18
1968,1,278
1969,1,18
1969,1,278
1970,1,18
1970,1,278
1971,1,18
1971,1,278
1972,1,18
1972,1,278
1973,1,18
1973,1,278
1974,1,18
1974,1,278
1975,1,18
1975,1,278
1976,1,1702
1976,1,18
1976,1,278
1977,1,1702
1977,1,18
1977,1,278
1978,1,1702
1978,1,18
1978,1,278
1979,1,1702
1979,1,18
1979,1,278
1980,1,1702
1980,1,18
1980,1,278
1981,1,1702
1981,1,18
1981,1,278
1982,1,1702
1982,1,18
1982,1,278
1983,1,17
1983,1,277
1984,1,17
1984,1,277
1985,1,17
1985,1,277
1986,1,17
1986,1,277
1987,1,17
1987,1,277
1988,1,17
1988,1,277
1989,1,17
1989,1,277
1990,1,17
1990,1,277
1991,1,17
1991,1,277
1992,1,17
1992,1,277
1993,1,17
1993,1,1701
1993,1,277
1994,1,17
1994,1,1701
1994,1,277
1995,1,17
1995,1,1701
1995,1,277
1996,1,17
1996,1,1701
1996,1,277
1997,1,17
1997,1,1701
1997,1,277
1998,1,17
1998,1,1701
1998,1,277
1999,1,17
1999,1,1701
1999,1,277
2000,1,16
2000,1,276
2001,1,16
2001,1,276
2002,1,16
2002,1,276
2003,1,16
2003,1,276
2004,1,16
2004,1,276
2005,1,16
2005,1,276
2006,1,16
2006,1,276
2007,1,16
2007,1,276
2008,1,16
2008,1,276
2009,1,16
2009,1,276
2010,1,16
2010,1,1700
2010,1,276
2011,1,16
2011,1,1700
2011,1,276
2012,1,16
2012,1,1700
2012,1,276
2013,1,16
2013,1,1700
2013,1,276
2014,1,16
2014,1,1700
2014,1,276
2015,1,16
2015,1,1700
2015,1,276
2016,1,16
2016,1,1700
2016,1,276
2017,1,15
2017,1,275
2018,1,15
2018,1,275
2019,1,15
2019,1,275
2020,1,15
2020,1,275
2021,1,15
2021,1,275
2022,1,15
2022,1,275
2023,1,15
2023,1,275
2024,1,15
2024,1,275
2025,1,15
2025,1,275
2026,1,15
2026,1,275
2027,1,15
2027,1,1699
2027,1,275
2028,1,15
2028,1,1699
2028,1,275
2029,1,15
2029,1,1699
2029,1,275
2030,1,15
2030,1,1699
2030,1,275
2031,1,15
2031,1,1699
2031,1,275
2032,1,15
2032,1,1699
2032,1,275
2033,1,15
2033,1,1699
2033,1,275
2034,1,14
2034,1,274
2035,1,14
2035,1,274
2036,1,14
2036,1,274
2037,1,14
2037,1,274
2038,1,14
2038,1,274
2039,1,14
2039,1,274
2040,1,14
2040,1,274
2041,1,14
2041,1,274
2042,1,14
2042,1,274
2043,1,14
2043,1,274
2044,1,14
2044,1,1698
2044,1,274
2045,1,14
2045,1,1698
2045,1,274
2046,1,14
2046,1,1698
2046,1,274
2047,1,14
2047,1,1698
2047,1,274
2048,1,14
2048,1,1698
2048,1,274
2049,1,14
2049,1,1698
2049,1,274
2050,1,14
2050,1,1698
2050,1,274
2051,1,13
2051,1,273
2052,1,13
2052,1,273
2053,1,13
2053,1,273
2054,1,13
2054,1,273
2055,1,13
2055,1,273
2056,1,13
2056,1,273
2057,1,13
2057,1,273
2058,1,13
2058,1,273
2059,1,13
2059,1,273
2060,1,13
2060,1,273
2061,1,13
2061,1,273
2062,1,13
2062,1,273
2063,1,13
2063,1,273
2064,1,13
2064,1,273
2065,1,13
2065,1,273
2066,1,13
2066,1,273
2067,1,13
2067,1,273
2068,1,12
2068,1,272
2069,1,12
2069,1,272
2070,1,12
2070,1,272
2071,1,12
2071,1,272
2072,1,12
2072,1,272
2073,1,12
2073,1,272
2074,1,12
2074,1,272
2075,1,12
2075,1,272
2076,1,12
2076,1,272
2077,1,12
2077,1,272
2078,1,12
2078,1,272
2079,1,12
2079,1,272
2080,1,12
2080,1,272
2081,1,12
2081,1,272
2082,1,12
2082,1,272
2083,1,12
2083,1,272
2084,1,12
2084,1,272
2085,1,11
2085,1,271
2086,1,11
2086,1,271
2087,1,11
2087,1,271
2088,1,11
2088,1,271
2089,1,11
2089,1,271
2090,1,11
2090,1,271
2091,1,11
2091,1,271
2092,1,11
2092,1,271
2093,1,11
2093,1,271
2094,1,11
2094,1,271
2095,1,11
2095,1,271
2096,1,11
2096,1,271
2097,1,11
2097,1,271
2098,1,11
2098,1,271
2099,1,11
2099,1,271
2100,1,11
2100,1,271
2101,1,11
2101,1,271
2102,1,10
2102,1,270
2103,1,10
2103,1,270
2104,1,10
2104,1,270
2105,1,10
2105,1,270
2106,1,10
2106,1,270
2107,1,10
2107,1,270
2108,1,10
2108,1,270
2109,1,10
2109,1,270
2110,1,10
2110,1,270
2111,1,10
2111,1,270
2112,1,10
2112,1,270
2113,1,10
2113,1,270
2114,1,10
2114,1,270
2115,1,10
2115,1,270
2116,1,10
2116,1,270
2117,1,10
2117,1,270
2118,1,10
2118,1,270
2119,1,269
2119,1,9
2120,1,269
2120,1,9
2121,1,269
2121,1,9
2122,1,269
2122,1,9
2123,1,269
2123,1,9
2124,1,269
2124,1,9
2125,1,269
2125,1,9
2126,1,269
2126,1,9
2127,1,269
2127,1,9
2128,1,269
2128,1,9
2129,1,269
2129,1,9
2130,1,269
2130,1,9
2131,1,269
2131,1,9
2132,1,269
2132,1,9
2133,1,269
2133,1,9
2134,1,269
2134,1,9
2135,1,269
2135,1,9
2136,1,268
2136,1,8
2137,1,268
2137,1,8
2138,1,268
2138,1,8
2139,1,268
2139,1,8
2140,1,268
2140,1,8
2141,1,268
2141,1,8
2142,1,268
2142,1,8
2143,1,268
2143,1,8
2144,1,268
2144,1,8
2145,1,268
2145,1,8
2146,1,268
2146,1,8
2147,1,268
2147,1,8
2148,1,268
2148,1,8
2149,1,268
2149,1,8
2150,1,268
2150,1,8
2151,1,268
2151,1,8
2152,1,268
2152,1,8
2153,1,267
2153,1,7
2154,1,267
2154,1,7
2155,1,267
2155,1,7
2156,1,267
2156,1,7
2157,1,267
2157,1,7
2158,1,267
2158,1,7
2159,1,267
2159,1,7
2160,1,267
2160,1,7
2161,1,267
2161,1,7
2162,1,267
2162,1,7
2163,1,267
2163,1,7
2164,1,267
2164,1,7
2165,1,267
2165,1,7
2166,1,267
2166,1,7
2167,1,267
2167,1,7
2168,1,267
2168,1,7
2169,1,267
2169,1,7
2170,1,266
2170,1,6
2171,1,266
2171,1,6
2172,1,266
2172,1,6
2173,1,266
2173,1,6
2174,1,266
2174,1,6
2175,1,266
2175,1,6
2176,1,266
2176,1,6
2177,1,266
2177,1,6
2178,1,266
2178,1,6
2179,1,266
2179,1,6
2180,1,266
2180,1,6
2181,1,266
2181,1,6
2182,1,266
2182,1,6
2183,1,266
2183,1,6
2184,1,266
2184,1,6
2185,1,266
2185,1,6
2186,1,266
2186,1,6
2187,1,265
2187,1,5
2188,1,265
2188,1,5
2189,1,265
2189,1,5
2190,1,265
2190,1,5
2191,1,265
2191,1,5
2192,1,265
2192,1,5
2193,1,265
2193,1,5
2194,1,265
2194,1,5
2195,1,265
2195,1,5
2196,1,265
2196,1,5
2197,1,265
2197,1,5
2198,1,265
2198,1,5
2199,1,265
2199,1,5
2200,1,265
2200,1,5
2201,1,265
2201,1,5
2202,1,265
2202,1,5
2203,1,265
2203,1,5
2204,1,264
2204,1,4
2205,1,264
2205,1,4
2206,1,264
2206,1,4
2207,1,264
2207,1,4
2208,1,264
2208,1,4
2209,1,264
2209,1,4
2210,1,264
2210,1,4
2211,1,264
2211,1,4
2212,1,264
2212,1,4
2213,1,264
2213,1,4
2214,1,264
2214,1,4
2215,1,264
2215,1,4
2216,1,264
2216,1,4
2217,1,264
2217,1,4
2218,1,264
2218,1,4
2219,1,264
2219,1,4
2220,1,264
2220,1,4
2221,1,263
2221,1,3
2222,1,263
2222,1,3
2223,1,263
2223,1,3
2224,1,263
2224,1,3
2225,1,263
2225,1,3
2226,1,263
2226,1,3
2227,1,263
2227,1,3
2228,1,263
2228,1,3
2229,1,263
2229,1,3
2230,1,263
2230,1,3
2231,1,263
2231,1,3
2232,1,263
2232,1,3
2233,1,263
2233,1,3
2234,1,263
2234,1,3
2235,1,263
2235,1,3
2236,1,263
2236,1,3
2237,1,263
2237,1,3
2238,1,2
2238,1,262
2239,1,2
2239,1,262
2240,1,2
2240,1,262
2241,1,2
2241,1,262
2242,1,2
2242,1,262
2243,1,2
2243,1,262
2244,1,2
2244,1,262
2245,1,2
2245,1,262
2246,1,2
2246,1,262
2247,1,2
2247,1,262
2248,1,2
2248,1,262
2249,1,2
2249,1,262
2250,1,2
2250,1,262
2251,1,2
2251,1,262
2252,1,2
2252,1,262
2253,1,2
2253,1,262
2254,1,2
2254,1,262
2255,1,1
2255,1,261
2256,1,1
2256,1,261
2257,1,1
2257,1,261
2258,1,1
2258,1,261
2259,1,1
2259,1,261
2260,1,1
2260,1,261
2261,1,1
2261,1,261
2262,1,1
2262,1,261
2263,1,1
2263,1,261
2264,1,1
2264,1,261
2265,1,1
2265,1,261
2266,1,1
2266,1,261
2267,1,1
2267,1,261
2268,1,1
2268,1,261
2269,1,1
2269,1,261
2270,1,1
2270,1,261
2271,1,1
2271,1,261
2272,1,1
2272,1,10
2272,1,11
2272,1,12
2272,1,13
2272,1,14
2272,1,15
2272,1,16
2272,1,1698
2272,1,1699
2272,1,17
2272,1,1700
2272,1,1701
2272,1,1702
2272,1,1703
2272,1,1704
2272,1,18
2272,1,19
2272,1,2
2272,1,20
2272,1,241
2272,1,242
2272,1,243
2272,1,244
2272,1,245
2272,1,246
2272,1,247
2272,1,248
2272,1,249
2272,1,250
2272,1,251
2272,1,252
2272,1,253
2272,1,254
2272,1,255
2272,1,256
2272,1,257
2272,1,258
2272,1,259
2272,1,260
2272,1,261
2272,1,262
2272,1,263
2272,1,264
2272,1,265
2272,1,266
2272,1,267
2272,1,268
2272,1,269
2272,1,270
2272,1,271
2272,1,272
2272,1,2721
2272,1,273
2272,1,274
2272,1,275
2272,1,276
2272,1,277
2272,1,278
2272,1,279
2272,1,280
2272,1,3
2272,1,4
2272,1,5
2272,1,6
2272,1,7
2272,1,8
2272,1,9
2273,1,1
2273,1,10
2273,1,11
2273,1,12
2273,1,13
2273,1,14
2273,1,15
2273,1,16
2273,1,1698
2273,1,1699
2273,1,17
2273,1,1700
2273,1,1701
2273,1,1702
2273,1,1703
2273,1,18
2273,1,19
2273,1,2
2273,1,241
2273,1,242
2273,1,243
2273,1,244
2273,1,245
2273,1,246
2273,1,247
2273,1,248
2273,1,249
2273,1,250
2273,1,251
2273,1,252
2273,1,253
2273,1,254
2273,1,255
2273,1,256
2273,1,257
2273,1,258
2273,1,259
2273,1,260
2273,1,261
2273,1,262
2273,1,263
2273,1,264
2273,1,265
2273,1,266
2273,1,267
2273,1,268
2273,1,269
2273,1,270
2273,1,271
2273,1,272
2273,1,273
2273,1,274
2273,1,275
2273,1,276
2273,1,277
2273,1,278
2273,1,279
2273,1,3
2273,1,4
2273,1,5
2273,1,6
2273,1,7
2273,1,8
2273,1,9
2274,1,1
2274,1,10
2274,1,11
2274,1,12
2274,1,13
2274,1,14
2274,1,15
2274,1,16
2274,1,1698
2274,1,1699
2274,1,17
2274,1,1700
2274,1,1701
2274,1,1702
2274,1,18
2274,1,2
2274,1,241
2274,1,242
2274,1,243
2274,1,244
2274,1,245
2274,1,246
2274,1,247
2274,1,248
2274,1,249
2274,1,250
2274,1,251
2274,1,252
2274,1,253
2274,1,254
2274,1,255
2274,1,256
2274,1,257
2274,1,258
2274,1,259
2274,1,260
2274,1,261
2274,1,262
2274,1,263
2274,1,264
2274,1,265
2274,1,266
2274,1,267
2274,1,268
2274,1,269
2274,1,270
2274,1,271
2274,1,272
2274,1,273
2274,1,274
2274,1,275
2274,1,276
2274,1,277
2274,1,278
2274,1,3
2274,1,4
2274,1,5
2274,1,6
2274,1,7
2274,1,8
2274,1,9
2275,1,1
2275,1,10
2275,1,11
2275,1,12
2275,1,13
2275,1,14
2275,1,15
2275,1,16
2275,1,1698
2275,1,1699
2275,1,17
2275,1,1700
2275,1,1701
2275,1,2
2275,1,241
2275,1,242
2275,1,243
2275,1,244
2275,1,245
2275,1,246
2275,1,247
2275,1,248
2275,1,249
2275,1,250
2275,1,251
2275,1,252
2275,1,253
2275,1,254
2275,1,255
